study_hours_per_day,attendance_rate,previous_grades,sleep_hours,extracurricular_hours,parental_education,internet_access,tutoring,family_income,motivation_level,gender,school_type,distance_to_school_km,teacher_quality,stress_level,performance
2.810690751606484,95.61657139756227,95.79458036752494,4.916051904683515,0.7948513238068962,High School,Yes,Yes,High,Medium,Male,Public,5.632202632131328,High,4.590429484788529,High Performer
3.839454460068163,42.96488679031957,81.33154481325008,6.706452203279648,0.5816216047181373,High School,No,No,Medium,Low,Male,Public,4.90445292688248,Medium,7.570973899417971,At Risk
2.447136516370939,100.0,59.35548912612506,8.590134609862998,3.195168414615735,High School,Yes,No,Medium,High,Female,Private,4.875149480627181,Low,2.59037131812509,Average
3.169526041979227,90.84085213599077,65.28228574610898,6.922715607213031,1.1620857814983294,Bachelor,Yes,No,Low,High,Female,Public,0.7956841296550698,High,4.8120952687354315,High Performer
2.203183161116727,78.3485837119374,47.42518479023657,7.75463555293562,2.149010821693536,Master,Yes,No,Low,Medium,Male,Private,3.923450843551433,Medium,5.799169106415519,At Risk
6.947087699374584,74.1765899907557,90.43584316716297,6.5218775271308,1.5430839153658347,Bachelor,No,Yes,Medium,Medium,Male,Public,2.439354988784979,Medium,2.6589701397421823,High Performer
4.052895327957593,79.28331112286486,93.45933042159668,5.455282227187233,0.47664168078462454,High School,No,No,High,Low,Male,Private,2.921797663167691,High,7.06352380899925,Average
2.9504117380111214,82.81683642569007,67.35040592369786,6.814983903930834,1.7980394921940288,Bachelor,Yes,Yes,High,Medium,Male,Public,3.7074932219842003,Low,6.021357766332078,High Performer
4.320969866101333,84.67823378925085,80.35295966278017,7.463571164548981,2.7189239982363134,Bachelor,Yes,Yes,High,High,Male,Public,0.6871014188576876,Medium,1.781425826625132,High Performer
3.831507925463755,83.33406699005172,67.62930168400885,6.0164684208078345,0.5506887289479774,Bachelor,Yes,No,Low,Medium,Female,Public,2.2274350346714886,Medium,4.924516407582799,Average
3.6685456007001656,76.34371021882873,44.94911841686104,6.646433132714997,2.9709353488776546,Bachelor,Yes,Yes,Low,Medium,Male,Public,0.5,Medium,5.771913472517266,Average
4.9212500500651375,72.03992369539012,58.82264946554514,5.590805137021026,0.9803348942267645,Bachelor,Yes,Yes,High,Medium,Male,Public,19.477828470275178,High,3.819886652943885,At Risk
5.136261565070958,72.73090074519732,66.97891950157936,8.678867376346144,1.420419288712591,Bachelor,Yes,Yes,Medium,Medium,Female,Public,0.6308103719136191,High,2.0402701889823724,High Performer
3.204248278584209,72.07637579470979,58.181784218848335,6.558316363617949,2.6368197476120576,Bachelor,Yes,No,Medium,Medium,Male,Public,1.4955674039974047,Medium,5.55691757889482,At Risk
3.1362726390329803,92.00655145300597,61.72020083847446,9.179133317689274,1.2038766113366144,High School,Yes,No,High,Medium,Male,Public,11.095492076230848,High,9.422485900565123,Average
3.587422454272534,83.90335083421293,63.62900663736328,9.293121775811363,2.0450898312030388,Bachelor,Yes,No,Medium,Medium,Female,Public,3.2957586134463144,High,4.226031801684619,Average
0.547118252896623,30.894170480035797,63.78682253201808,6.878431052917384,1.622371005454289,High School,No,Yes,Low,Medium,Male,Public,0.7288134633318378,Medium,8.138482362569418,At Risk
1.7272134067021714,84.83851164794642,65.78387735746225,5.487326901178975,2.155241608044582,High School,Yes,No,High,High,Female,Public,2.424413177807642,Medium,3.4954223564770635,Average
6.050311401166788,77.92104292078162,49.09092400405099,3.8711531833999944,0.0,PhD,Yes,No,High,Low,Male,Public,0.6157444982749326,Medium,5.431091270019904,At Risk
6.467451570251925,74.71936865331153,54.244757763080955,4.791944390459813,0.0,PhD,No,No,Low,High,Male,Public,1.1170679206270753,High,6.543045061752238,Average
3.6264459406654326,69.17222320366672,45.73123601450046,4.93924776265201,2.7391604072562057,High School,Yes,Yes,High,Medium,Male,Private,0.5,High,4.98317266805727,At Risk
4.864835444583649,91.86169079979021,79.667233245293,9.067704441192257,3.2446176867788603,Bachelor,Yes,No,Medium,Medium,Male,Public,2.8832915280561853,Medium,4.4045287022375375,Average
4.466875231815304,89.21289693184286,33.415295872395134,7.173736880840419,0.9074159557621746,High School,Yes,No,Medium,High,Male,Private,8.215907427564074,High,6.452255042700747,At Risk
8.618321212682856,63.40683498264586,82.30385514975389,7.584406786137982,1.7071659773946388,Bachelor,Yes,Yes,High,Medium,Male,Public,4.409074301715565,Medium,8.782910230538441,High Performer
5.679362367151866,81.10578430686803,85.79524095894266,3.6693684865973113,2.353663103482762,Master,Yes,Yes,High,High,Female,Private,4.661405819076404,Medium,5.601173849278263,High Performer
3.80812361277885,60.42514898188071,60.46729119526068,5.203050356174108,2.831861121990445,PhD,Yes,Yes,Low,Low,Female,Public,1.1193692776273763,High,3.967879646939305,Average
2.5666893390993613,54.305727528166045,25.952943682590522,8.330619664669431,0.0,Bachelor,No,No,Low,Low,Male,Public,2.107163394098862,Low,4.620496885480634,At Risk
1.5903305196136412,65.59924163115052,59.580341570490646,7.430161168573879,0.9367517036259474,High School,Yes,Yes,Low,Medium,Female,Private,9.329466717289966,Low,10.0,At Risk
4.305195453800835,87.93590208574138,64.0372375806677,6.779192081971604,1.60090474418015,Bachelor,Yes,No,Medium,High,Female,Private,0.5,Medium,5.269814232676255,Average
2.865473882073545,89.2968756806413,49.8410267010663,7.847263537900184,2.843768236683259,High School,Yes,Yes,Low,High,Female,Public,9.757199930700777,Medium,3.8111726028440547,Average
1.8666194356034889,82.6962813014594,57.27172409287636,9.453696709203722,4.998116580465794,Master,Yes,No,Medium,Medium,Male,Public,3.3052398478506637,Medium,2.70986416703492,At Risk
3.03014067363621,85.87643680271995,87.95292798295027,6.668436304694424,1.7263931278283386,Master,Yes,Yes,Low,Medium,Female,Public,9.07454987063706,Medium,1.3481978117747886,High Performer
2.3776779945784074,82.74267430672438,74.97390743452611,7.104054703987104,0.31162704547521347,Bachelor,Yes,No,Medium,Medium,Male,Public,1.9136751689236688,High,5.72716854769238,Average
6.530712452608848,65.37777607165572,51.1315382843285,7.288895378096957,2.4827216926415576,High School,Yes,No,Low,High,Male,Private,2.0688193759608953,High,6.3092839856490075,Average
5.322459635424176,81.47883817010911,41.03601245606852,10.588164452910988,3.5851949474488523,High School,Yes,Yes,High,Medium,Female,Public,6.963672639196391,Medium,4.206607640069587,At Risk
3.988041038025074,87.00614287841523,60.094740235853436,3.8509656033714617,2.129616945175401,None,Yes,No,Low,Medium,Female,Public,7.685497264185699,Medium,4.9700591639380916,At Risk
6.2199162083350386,86.31436994720362,61.798148309743425,8.024834522183212,0.9120217458148487,Master,Yes,Yes,Medium,Medium,Female,Public,1.3045170670868194,Medium,2.6590765814227524,High Performer
4.116052461471427,92.83370057211964,72.44298781044975,6.827796626861405,3.149592729776023,Bachelor,No,No,High,Medium,Female,Public,18.035819929314254,Medium,5.265856929655002,High Performer
2.7080736980076043,85.62455770801596,56.97024931148512,7.85015758927627,2.796254742198122,High School,Yes,No,Medium,Medium,Male,Public,0.5,Medium,5.962990641134249,At Risk
6.284686115904486,80.27172311312374,72.67249363042792,6.013941169007913,0.7687029869652509,Bachelor,Yes,Yes,Low,High,Female,Private,0.5,Medium,3.9296714656647245,High Performer
4.8083650655269885,91.05225357474642,94.02731060090343,6.926552453712325,2.4577107410412102,Master,Yes,Yes,Low,Medium,Male,Public,4.52556981758565,Medium,8.38090533917168,High Performer
2.4441307685103153,74.6021811112641,77.23251533666394,8.067115869198243,3.196718681190647,High School,Yes,Yes,Medium,High,Male,Private,6.414011770076272,Medium,3.3257873465061767,High Performer
3.7144919828745877,61.771880231584234,64.27867239003841,11.669365301565762,3.4182680510706724,Master,Yes,No,Medium,Low,Female,Public,16.206390618103665,Medium,5.5669532080379645,At Risk
2.686572619922864,72.55399554084354,62.25274293420058,8.212054284103107,1.9202612296286528,Master,Yes,No,High,Medium,Male,Public,2.595513764401578,Medium,6.696634439409211,At Risk
1.9258004035534961,63.82646032790326,59.64990298730193,5.727901602954237,1.5703046645848173,Master,Yes,No,Medium,Medium,Female,Public,0.5,Medium,4.8454209997012345,At Risk
5.3892663212974625,64.87232587538428,82.70961368678218,6.364360476965945,3.4727285864975155,High School,Yes,Yes,Medium,Medium,Male,Public,4.617789613356849,High,4.623046362211017,High Performer
6.864124960705196,72.83221993926723,55.59029831073046,6.319878837424219,0.547807396422938,High School,No,Yes,Medium,High,Female,Private,1.7103113028541261,Medium,2.1422676991006755,High Performer
1.9021486392712883,63.11370118500058,65.67834063499974,4.306535241054977,2.5262951491052066,High School,Yes,No,Medium,Low,Male,Public,2.836513594622944,High,7.714682991432567,At Risk
4.844453855035856,70.38057705541439,65.76796852821629,6.504864712447844,0.35596804716268493,High School,No,Yes,High,Low,Male,Public,3.351740160623766,Low,4.660213596664808,Average
3.0240361463172594,46.59577999569321,57.47323710782702,8.099243622732617,3.2784515267115233,High School,Yes,No,Low,Medium,Female,Public,0.5,Medium,6.07473084986965,At Risk
3.269311924352956,78.19940561059408,44.41301678173849,5.088651821384808,1.6903453812666063,Bachelor,Yes,Yes,Medium,Low,Male,Public,3.3274828778183214,High,6.345440975720281,At Risk
3.111409113641696,75.01808213043337,69.84461755426503,8.572723976575888,3.522299882776963,Bachelor,Yes,Yes,Low,High,Female,Private,2.778414743019526,Medium,3.7434030159644935,At Risk
2.704013845480276,62.74367053397714,64.08494042216924,7.731662231626507,2.5896953076266325,Master,No,No,Medium,Low,Female,Public,6.233431984064918,Medium,4.60494279141757,At Risk
4.072782441917241,84.88868502648607,72.50360704154855,5.898650017043443,0.5321357239256841,None,No,No,High,Medium,Female,Private,5.187575286331945,Medium,7.668964701487008,Average
2.7535748253834433,89.06355206439838,56.99599540341249,6.787705543993229,3.7095532784926917,Bachelor,Yes,No,Medium,Low,Female,Public,1.0241594281190252,High,2.76560466851911,Average
4.405685238669758,50.88660203446538,83.31231948219572,9.39748271146155,3.861494319713275,Master,Yes,Yes,High,Medium,Male,Public,1.1542339650249884,Medium,9.255836149514513,Average
3.9246428358262944,63.55912832150679,51.848393281822325,8.1003217202588,3.058743791119059,Master,Yes,Yes,Medium,Medium,Female,Public,1.4451227243196405,High,3.510254429447452,Average
3.6415779297003854,63.46286475319053,90.68060426026838,7.013175482347222,1.086094561956536,Master,Yes,No,High,Low,Male,Private,0.9858590315276794,High,2.6409650867189765,High Performer
2.6386545069376033,60.90145348336703,38.78545235257607,6.643475024558524,1.6327832547711094,Bachelor,Yes,No,High,Medium,Male,Private,5.3532329922523525,Medium,5.264618041377069,At Risk
3.134843004147501,87.44212262897622,71.52155096835337,7.114913605677489,2.1745126608869114,Master,No,No,Low,Medium,Male,Public,25.951961989804722,Medium,9.416696528679742,At Risk
5.133086838738635,72.09260791840795,72.13146023789935,6.232354663086545,1.15554752080228,High School,Yes,Yes,Low,High,Female,Public,5.279320855002426,Low,1.1780681288155899,High Performer
4.751375781436571,71.03227738034084,53.06664398088677,3.8428757414214783,4.030815886955846,Bachelor,Yes,No,Medium,Low,Female,Public,4.665678401029877,Medium,4.717968563020616,At Risk
2.533667132802173,44.9420645338987,71.36590906791518,10.063266865802095,2.1731917660712443,None,Yes,No,Low,Medium,Female,Public,2.637553013395517,Medium,5.952530034513112,At Risk
4.148998458143839,84.53127045313839,84.19278004640239,7.232987498799102,0.0,None,Yes,No,Medium,High,Female,Public,1.8740509820786273,High,5.067299917071063,High Performer
5.127080685057684,56.41112407719791,31.74771740968903,7.597220897683806,2.407226975307464,High School,Yes,No,Medium,High,Female,Public,12.099739910611174,Medium,5.763843340006019,Average
1.4958920783179424,75.89898945399493,72.54117211236222,6.913138375184637,1.5822111238192242,High School,Yes,No,High,High,Female,Public,17.36914266261512,High,3.563933835655452,Average
4.815040288569903,79.16065406937288,27.600937695048835,5.897324798913118,1.9100881326578625,High School,No,No,Medium,High,Male,Public,3.4336011445266608,Medium,3.8005563081372378,Average
3.00606436158123,95.40987893757976,50.51502794715188,6.721113278576844,1.5576567610571606,High School,Yes,No,High,Medium,Female,Public,1.7138636843159523,Medium,4.703154705681601,At Risk
4.855898002889739,55.367694013213324,89.43749547351418,4.600907856708533,2.9684556999280245,None,Yes,No,High,Medium,Female,Private,7.351037244817395,Medium,2.740223824194498,High Performer
2.855111265186225,30.0,56.27326949911919,10.415629747079958,3.3436253342640576,Master,Yes,No,High,Low,Male,Public,0.7104497980127623,Medium,4.910627197119621,At Risk
1.2926768490032217,77.75774317130542,47.39180053386541,5.148232002366406,2.3396637947103844,None,Yes,No,Low,Medium,Female,Private,7.253380209186357,High,4.222509412656997,At Risk
1.558686343175256,100.0,62.03093406522977,5.452050574229231,1.5928265754342092,Bachelor,Yes,No,Medium,High,Male,Public,8.544865317929688,Medium,4.059909629690263,High Performer
4.072127419992073,93.58419529409156,96.01859507245328,6.339611193420399,1.9503953542289958,High School,Yes,Yes,Medium,Medium,Female,Public,0.6671081054034371,Low,5.641012825197276,High Performer
4.389583752582222,78.14489122911938,37.52476629190961,8.932113587278566,2.023519539893154,Master,Yes,Yes,Medium,Medium,Female,Public,18.831280167928583,Medium,1.3586810136013923,Average
2.6435250623433872,67.62545721551929,49.230351325409835,7.021763498893981,1.0370839521621957,Master,No,Yes,Medium,Medium,Female,Public,21.17227300990568,Medium,4.541819793233692,At Risk
4.957888688166061,87.10683894955966,87.4614752476944,5.145796305954306,2.694714378285482,Bachelor,Yes,Yes,High,Medium,Female,Public,13.800888637402986,High,9.634707531229722,High Performer
1.5077199065965603,60.39680700443297,92.86553515306599,8.88150754113601,2.5520507886325596,Bachelor,Yes,Yes,Medium,High,Female,Public,3.4262403978911222,High,2.82778062734875,High Performer
3.9008803020290252,82.14536654034329,63.44853163564574,8.096500940178222,3.8485294877320078,None,No,Yes,Medium,Medium,Female,Private,1.4123062387060779,Low,7.571000992968827,Average
2.1834757003563148,82.5820523874994,46.41420946210036,7.807652435824679,3.50641973634617,PhD,Yes,Yes,High,Low,Male,Public,4.361480248853249,Medium,5.109312241825397,At Risk
3.022245838296761,90.90314861248319,96.43765252713739,8.07360136175626,1.1771900988918438,Master,No,No,Low,High,Male,Private,2.7230655517318474,Medium,3.7940843822371635,Average
4.071098006974621,100.0,88.91663587623795,10.591542850873676,2.9843580494107576,Master,Yes,Yes,Medium,Medium,Female,Public,1.1530357031456282,High,2.358716680940387,High Performer
2.7093799520740713,80.88623950768151,75.18420481643349,10.277642342554168,0.858855940286634,Bachelor,Yes,Yes,High,High,Female,Public,2.7554299358631305,High,5.279363930570464,High Performer
3.423166683655262,67.36554561438751,52.8139647659387,5.969926985495057,2.8351185211290195,High School,No,No,Low,Medium,Female,Public,5.451581513746935,Medium,7.906794211629353,At Risk
5.509439213821661,74.61638531712008,64.26455988742944,9.435827489216727,1.3800629614878708,Master,No,No,Medium,Medium,Male,Private,0.5,Medium,4.221577709606472,Average
3.134662195715277,48.46386142666323,62.59459878432754,7.57475228463835,0.7720961319492987,High School,Yes,No,Low,High,Female,Public,2.0279605917132377,Low,4.838077150526453,At Risk
5.2535381680977125,64.57930303366413,69.96276956923367,7.748643724206624,2.3360544112368853,Bachelor,Yes,No,High,Medium,Female,Private,0.5,Medium,7.020741700380664,High Performer
2.305439718013573,68.86076342830344,86.76502157197004,4.461593752535007,0.0,High School,Yes,No,Medium,Medium,Male,Public,6.921392081747091,Medium,5.6817415826925615,At Risk
4.794706266872924,67.13867403098111,78.19125561706105,6.744421351917706,0.0,Master,No,No,Medium,Low,Female,Private,5.117866406400914,Medium,1.855448440550843,High Performer
6.1623529309868506,77.28532308050583,48.83935884522863,5.780764614495153,1.7870097394708602,High School,Yes,No,Medium,High,Female,Public,0.5,Medium,5.197774431710367,Average
0.29253324980906603,62.66370101426699,85.64744675029307,8.242088222339964,2.098930119961811,High School,No,No,Low,Low,Female,Public,16.724684464460214,Medium,8.024469821331197,At Risk
